image_id,references,pred,latency_s,peak_vram_mib
375,"['Eating a donut makes for a quick and easy breakfast.', 'a man sits at a table with a bunch of doughnuts ', 'A man sitting at a table that has plates with donuts on it.', 'A plate of donuts on a tray sitting on a table in a bakery.', 'A meal of donuts and a beverage is seen in front of a man at a restaurant.']",A man sitting at a table with a tray of donuts and a cup of coffee.,3.064445734024048,7577.5234375
376,"['A room with a tv in the background and a laptop screen in the foreground ', 'A persons view of watching a tv and working on a laptop. ', 'A laptop on a couch across from a television.', 'A large flat screen TV sitting in a living room surrounded by furniture.', 'A laptop sitting in a room with a big TV.']","A living room with a laptop, chair, and TV.",2.8414580821990967,7577.5234375
377,"['A orange and white cat sleeping on top of a blanket on a bed.', 'an image of a cat sitting on the bed with a blanket', 'The caramel-colored kitten is  lying on the small blanket on top of the unmade bed.', 'A yellow cat is sitting on a green blanket.', 'Orange and white cat lying in front of bookcase.']",A cat sits on a bed with a bookshelf behind it.,2.052729368209839,7332.4814453125
378,"['a boy is preparing to serve a volley ball', 'A man serving a volley ball on a court.', 'Teams of children wearing blue and green uniforms playing volleyball inside an auditorium.', 'The boys are playing volleyball in the gym.', 'A gym full of men playing volleyball with each other.']",A volleyball game is being played in an indoor gym.,2.6292665004730225,7534.0771484375
379,"['a person riding a wake board on a body of water', 'Man in black shirt wake boarding over a rail.', 'A man jumping with a ramp while wake boarding', 'This colorfully dressed man is wakeboarding on the river ', 'The man is about to perform a stunt in the water.']",A man is water skiing on a ramp in the water.,2.495257616043091,7493.8662109375
380,"['A boy getting ready to blow out candles on a birthday cake.', 'A young boy about to blow out candles', 'A boy is blowing his candles on his ninth birthday.', 'a young kid sits in front of a birth day cake ', 'A boy getting ready to blow out birthday candles with a girl watching.']","A boy and girl are sitting at a table with a birthday cake in front of them. The boy is wearing an orange shirt, and the girl is wearing a pink shirt. There are candles on the",4.142029047012329,7577.5234375
381,"['The small girl is lying on the mattress of a crib. ', 'Young girl lying on mattress with railing on three sides. ', 'a girl toddler laying on a day bed ', 'A young girl lying in a convertible toddler crib.', 'Child playing and relaxing within a crib of white walls']",A baby girl sleeping in her crib.,3.0542290210723877,7772.3134765625
382,"['a person in a wheel chair swinging a tennis racket', 'There is a lady in a wheelchair holding a tennis racket.', 'Two people are in a wheelchair and only one of them is holding a racket.', 'A woman in a wheelchair holding a tennis racquet.', 'A girl sitting in a wheelchair is playing tennis.']",A woman in a wheelchair holds a tennis racket.,2.4018518924713135,7493.8662109375
383,"['A woman wearing a red tennis outfit holding onto a racquet.', 'This tennis player is happy to be in the game.', 'a person smiling holding a tennis racket near a bush', 'Woman in red outfit holding a tennis racket in her hand. ', 'Lady wearing a red tennis outfit holding a racket and laughing.']",A woman in a red tennis dress holding a tennis racket.,2.6977269649505615,7493.8662109375
384,"['A boy holding two remotes in a room', 'A young boy holding a Nintendo Wii game controller next to a lego controller.', 'A boy holding a video game remote next to a remote he made with legos.', 'a boy holds up a homemade game controller', 'a boy holding a lego wii mote to a real wii mote']",A young boy holds up a Wii remote with a Lego design on it.,2.1403372287750244,7332.4814453125
385,"['A living room filled with furniture and a flat screen tv.', 'A living room with yellow walls and a black and white area rug.', 'A cat is perched on the back of a sofa in a multi colored room.', 'A living room with walls painted beige and furnishings and accents in shades of blue and purple.', 'a living room witj a couch some chairs and a tv']","A living room with a couch, chair, and TV.",1.8217613697052002,7311.41064453125
386,"['Many images form a picture of a computer monitor on a desk.', 'A powered on computer on a desk made of unique materials.', 'a picture of a pc on a makeshift computer table', 'A desk sitting on saw horses with a monitor, keyboard and mouse.', 'a computer monitor and keyboard on a desk']",A computer monitor and keyboard on a desk.,1.6768627166748047,7311.41064453125
387,"['The room is situated on the dark side of the house.', 'The room has a flight of steps near the couch and television. ', 'Dimly lit part of a house with light entering window.', 'a couch and a television are in a room', 'some stairs a couch a table and a television']","A dark living room with a couch, chair, and television.",1.8739700317382812,7311.41064453125
388,"['A large living room is seen in this image.', 'A large living room with a black sectional and a recliner.', 'a living room with a big black couch in the middle of it', ""Furniture is arranged around a house's living room."", 'A black leather sofa in a large living room.']",A living room with a black couch and a lamp on the left side.,1.7621049880981445,7241.76025390625
389,"['Young people are flying kites at a park.', 'A group of people standing on a lush green field flying a kite.', 'The man in the park is flying his kite. ', 'This youngster tries to get his kite off the ground', 'A man in a park, flies his kite with a long tail.']",A man is flying a kite in a park.,2.771528482437134,7577.5234375
390,"['People standing in a field and flying kites.', 'A group of people flying kites in grassy field.', 'A young boy flying a kite with other people.', 'a group of people with kites in their hands.', 'There are many people on this field flying kites']",A boy in a yellow shirt is flying a kite.,2.440434455871582,7493.8662109375
391,"['a large kite on a field of green grass ', 'A large colorful kite is being flown over a field.', 'A kite flying through the air in a field.', 'some people in a park flying a kite with a long tail', 'Colorful kite being flown in a city park land']",A colorful kite soars high in the sky above a grassy field.,2.9345364570617676,7577.5234375
392,"['A kite is flying in a clear sky.', 'A huge dragon kite flown with a steeple in the background.', 'A picture of a very large kite flying in the air.', 'A photo of a kite is a town in the background.', 'A large, colorful kite flown over an urban area.']",A colorful kite flies in the sky above a church with a tall steeple.,3.000523805618286,7493.8662109375
393,"['A building that is heavily lit up and in front of a river.', 'The view of a clock tower near a body of water at night.', ' A downtown city view from a high vantage point at night.', 'Large white buildings are lit up in the night.', 'A building with two clock towers next to water at night.']",A clock tower at night with the city in the background.,2.5149402618408203,7493.8662109375
394,"['Batter preparing to swing at pitch during major game.', 'A baseball player swinging a bat over home plate.', 'A baseball player with a bat in his hand as the pitcher gets ready to throw the ball. ', 'A baseball game where the batter is waiting for the pitch.', 'there is a male tennis player that is at base']",A baseball player is swinging his bat at the ball.,2.7537739276885986,7577.5234375
395,"['A boy carries a stuffed animal as he walks beside some flowers.', 'A small boy walking along a path and carrying a teddy bear. ', 'A young boy walking on a path lined with flowers, with a teddy bear.', 'A little boy holding a teddy bear walking past purple flowers.', 'This little boy is walking down a dirt road while hold his stuffed animal toy.']",A young boy walks through a field of blue flowers holding his teddy bear.,2.6341395378112793,7456.91162109375
396,"['A group of people cutting a ribbon on a street.', 'A man uses a pair of big scissors to cut a pink ribbon.', 'A man cutting a ribbon at a ceremony ', 'A group of people on the sidewalk watching two young children.', 'A group of people holding a large pair of scissors to a ribbon.']",A group of people cut a ribbon with two children wearing helmets.,3.160027265548706,7577.5234375
