image_id,references,pred,latency_s,peak_vram_mib
294,"['A red and gold painted fire hydrant on the street', 'a fire hydrant on the side of the road', 'A multicolored fire hydrant that is on the sidewalk.', 'A fire hydrant on the side of a street.', 'A fire hydrant is standing on the sidewalk with two spouts.']",A fire hydrant with a pink and gold color scheme stands on the sidewalk next to a street sign.,4.796170234680176,6542.4208984375
295,"['these man are standing near a fire hydrant', 'A orange fire hydrant with a couple of men standing around it.', 'A group of men standing near a fire hydrant.', 'A group of men standing around a yellow fire hydrant.', 'some guys in green jackets standing around a fire hydrant ']",Three construction workers in yellow vests and hard hats stand near a yellow fire hydrant.,4.606037139892578,6528.4833984375
296,"['two little sparrows standing on a table by a knife', 'two gray white and brown birds a knife and a red table', 'A couple of small birds standing on top of a table.', 'Two sparrows sit n a table with a red tablecloth at an outdoor cafe. ', 'Two birds perched on a table near a plate of food.']",Two birds perched on a table with a knife and a bottle of soda nearby.,3.945364236831665,6524.17333984375
297,"['A bird is walking right through a dining room.', 'A bird walking on a tiled floor in a cafeteria', 'a goose walking inside of a cafeteria area', 'a white and black bird is walking by a table and some chairs', 'A bird walking through a cafeteria next to a table. ']",A bird walks on the floor in front of a table and chairs.,3.6820485591888428,6524.1748046875
298,"['A picture of a road sign labeled bodacious drive.', 'A green street sign that says Bodacious Drive.', 'a clean street sign that reads bodacious dr', 'This green street name sign says bodacious drive', 'A street sign in a neighborhood during the day.']",A street sign that says Bodacious Dr.,2.378473997116089,6524.17919921875
299,"['A brown bird perched on top of a metal fence.', 'A bird is perched on top of a wire fence', 'a small bird sitting perched on a chain link fence', 'A bird with an orange beak and white stripe on its head.', 'Bird sitting on top a chain link fence. ']",A small bird perched on a wire fence.,2.617203950881958,6527.451171875
300,"['Corner of Broadway, West 32nd Street, and Korea Way.', 'Several one way signs are by street signs.', 'A cluster of street signs hang on a street pole.', 'Several street signs stating road names and the right ways to go.', 'A West 32nd sign under a Korea Way road sign. ']",A street sign for West 32nd St and Korea Way in New York City.,4.740681886672974,6524.19775390625
301,"['Many small motorbikes are parked along the street. ', 'Numerous motor scooters parked by backing in facing the street', 'A line of motor scooters in front of a bar.', 'A row of parked motorcycles sitting in front of a restaurants.', 'A group of motorcycles are parked on the street.']",A row of parked scooters in front of a building with a red awning.,4.003144979476929,6524.1826171875
302,"['A dog wearing a hat standing on some grass.', ""A white colored dog with it's mouth open and wearing a person's baseball style cap on it's head."", 'A dog in a field looking up while wearing a hat.', 'A dog looking up with mouth open and wearing a hat.', ""The large dog is wearing a human's cap on it's head.""]",A dog wearing a hat with its mouth open.,2.6134278774261475,6524.18212890625
303,"['Single train parked at a train station on a clear day.', 'A train is near an empty outdoor station.', 'there is a yellow and red train at a train stop', 'A yellow an red colored train that is approaching a pickup/drop off point.', 'A yellow and red train riding into a station.']",A red and yellow train is parked at a station with trees in the background.,3.874852418899536,6524.16845703125
304,"['A busy street with several lanes and a crossing sign in the foreground.', 'A busy city intersection on a cloudy day.', 'a pole that has a couple of signs on it', 'Street signs on a pole on a busy intersection. ', 'a couple of signs are on a wood pole']","A yellow pole with a red sticker and a white sign that says ""walk with care"" on it.",4.676335096359253,6504.6787109375
305,"['A restaurant with patrons in the outdoor eating area.', 'cars parked on the side of the road while people eat at tables outside', 'A city street has diners eating on outside tables.', 'A group of people sitting at a table next to a traffic filled street.', 'Street scene with USA and Mexican flags flying from building above restaurant tables on sidewalk.']",A busy street with cars parked on the side and people sitting at tables outside a restaurant.,4.664279460906982,6534.87158203125
306,"['A parking meter sitting next to a street with a very odd looking building next to it.', 'The very pretty sun shining through some big buildings.', 'The sun is hitting the corner of one of the buildings.', 'I love the way the sun is creeping behind those two buidings', 'a number of buildings in the distance ']",A parking meter sits on the side of an empty street as the sun sets behind buildings.,4.344292640686035,6534.87548828125
307,"['A parking meter sitting next to a tall tree.', 'A dual parking meter near the grassy area of a residential area.', 'Two parking meters on roadside and a road sign', 'A black and white photo of two meters on a curb.', 'A street scene with a parking meter on the side.']",Two parking meters on the side of the road.,3.2822105884552,6524.17822265625
308,"['A man sits on the couch with two cats on his lap.', 'A man resting on a couch with two different colored cats.', 'A man sitting on a couch has two cats on his lap.', 'A man and his two cats sitting on the couch.', 'a man sits on a couch with a couple of cats ']","A man with glasses and a beard sits on a couch with two cats, one black and white and one striped, in front of him.",6.19202995300293,6524.18310546875
309,"['this is a person sleeping on a bed with a cat', 'a woman laying down with a cat ', 'A sleeping woman cuddling a cat in bed.', 'A women in a blue shirt cuddles up with her cat', 'A woman laying in bed next to a cat.']",A woman is sleeping on a bed with a cat next to her.,4.138598442077637,6534.89208984375
310,"['Several cows are seen grazing in a field.', 'A herd of cattle stand in the field with a mountain in the background.', 'Cows spread out and graze throughout a wide-open pasture.', 'Cows graze peacefully in a field with a dormant volcano in the distance.', 'there are many cows walking around the grass']",Cows grazing in a field with a mountain in the background.,3.1784346103668213,6516.341796875
311,"['The black cat with white patches is sleeping on a computer keyboard.', 'a close up of a cat laying on a desk near a keyboard', 'Black cat fell asleep on top of someones keyboard.', 'A cat that is laying down on a desk.', 'A cat sleeping on a keyboard on a table.']",A black and white cat is sleeping on a wooden table next to a keyboard.,3.69952130317688,6524.1513671875
312,"['two huge elephant with tusks hidden among the trees', 'Two elephants are walking through trees side by side.', 'Two elephants behind a tree in a grassy area.', 'A couple of elephants peeking through a couple of trees.', 'a couple of elephants make their way through the trees']","Two elephants stand close together, partially obscured by leaves and branches.",3.30893874168396,6517.84375
313,"['Three men stand next to a car with its hood open.', 'A couple of men standing next to a truck.', ""Several men standing next to a truck with it's hood open and a boat."", 'Three men are next to a car and a boat.', 'Men looking at something near a boat and a truck with the hood raised.']",Three men stand around a car and a boat.,2.596874475479126,6524.17431640625
314,"['A woman in business attire riding a bicycle. ', 'The woman is riding a bike in a dress.', 'a person in a dress rides on a bike ', 'An older woman rides a bicycle down the street.', 'A woman wearing a dress is riding a bike.']","A woman rides her bicycle down the street, smiling and looking back at the camera.",4.641309499740601,6524.1806640625
