image_id,references,pred,latency_s,peak_vram_mib
319,"['a large bowl full of pasta with many other foods', 'The bowl of noodle salad has broccoli and meat in it.', 'The bowl is full of pasta and vegetables. ', 'A pasta with some different vegetables mixed in', 'A big bowl filled with some pasta and meat and veggies.']","A bowl of pasta salad with broccoli, zucchini, and tomatoes.",3.2095324993133545,7578.927734375
320,"['Someone is cooking a vegtable stir fry for dinner', 'a pan full of vegetables slice up small with a some seasoning on top', 'Someone is cooking vegetarian stir fry in a skillet.', 'A pan of stir fried vegetables being cooked. ', 'A skillet on a stove with vegetables in it ']",A pan of vegetables with sesame seeds on top.,2.696674108505249,7578.927734375
321,"['A man flying through the air while riding skis.', 'Skier in mid air following loss of balance on mountaintop.', ""A man on ski's that is in the air."", 'a person on skis doing a trick over the snow ', 'A downhill skier doing a trick in front of the camera.']",A skier is doing a trick in the air.,1.983008623123169,7332.4814453125
322,"['A couple of people with some skis in the snow.', 'A person on skis standing at a finish line.', 'three people are standing under the arch for a ski race', 'a skier is standing in the snow under a blue thing', 'The skier is happy to have won the race.']","A skier stands at the finish line of a race in Madonna di Campiglio, Italy.",2.428834915161133,7332.4814453125
323,"['A person on a snowboard who is performing a trick.', 'A man doing a trick upside down on his snow board. ', 'The snowboarder does a flip at a competition.', 'a person jumping a snow board in the air', 'This is a snowboard in the middle of a back flip.']",A snowboarder in mid-air performing a trick on a snowy ramp.,2.191314697265625,7291.76708984375
324,"['A bunch of people are standing in the snow', 'Ski slopes filled with many people on or holding their skis.', 'Many people are all scattered around the ski station. ', 'A ski resort with a bunch of people skiing down hill and going up hill.', 'There are many people ready to ski on this beautiful day.']",A large crowd of people on a ski slope.,2.7956039905548096,7578.927734375
325,"['The front of a restaurant with someone holding up food ', 'A person  holding a piece of food in front of a cafe.', 'A person is holding up a half eaten pastry.', 'A person holding a piece of food in front of a sign.', 'A person standing before a big sign holding up a pastry.']",A hand holding a pastry in front of a Vietnamese bakery.,2.542433261871338,7493.8662109375
326,"['A tree with a donut as an ornament', 'A plastic tree with a doughnut hanging by a strip of red ribbon. ', 'A Christmas ornament is a donut with a squirrel on it.', 'A doughnut hanging from a Christmas tree as a decoration.', 'a donut being used as an ornament for a chistmas tree\n']",A donut shaped ornament with a mouse on top of it hangs from a Christmas tree.,3.092648506164551,7578.927734375
327,"['A woman holding a hot dog on the street.', 'A lady eating a hot dog with one bite taken from it.', 'A lady holding a hotdog in an outside eating area.', 'A woman in brown shirt holding a hotdog by tables with umbrellas.', 'A woman is holding a hot dog during the day.']",A woman sits at a picnic table holding a sandwich.,1.9529149532318115,7311.41064453125
328,"['Two peanut butter and jelly sandwiches sliced in half', 'A tasty looking sandwich that is cut in half to eat.', 'Close up of sandwich cut with knife and plate', 'a delicious looking sandwich on a plate with a knife', 'Two sandwiches have been halved and placed on a plate with a knife.']",A sandwich cut in half on a plate with a knife beside it.,2.6815292835235596,7493.8662109375
329,"['A donut shop is full of different flavors of donuts.', 'Fruit flavored donuts lined up in a glass fronted cabinet', 'A rack with some doughnuts in a glass case.', 'A display case in a bakery filled with donuts.', 'An assortment of doughnuts are arranged in a display case.']",A display of pastries with Durian Cream and Orange Cream flavors.,1.553342580795288,7230.85302734375
330,"['A woman is taking a picture of food with a mobile device.', 'A woman that is sitting down in front of a table.', 'A woman taking a photo of her food with a cell phone.', 'a woman in a white top at a table with food', 'A women who is taking a picture of her food.']",A woman is taking a picture of a plate of food with Danish flags on it.,3.046290636062622,7578.927734375
331,"['A table with many different objects, including a plate of sandwiches. ', 'A bunch of different foods on display on  a counter.', 'A counter with cakes, food and serving utensils. ', 'A variety of desserts are being displayed for people to enjoy.', 'A bunch of cakes are sitting on the counter.']",A table full of desserts and sandwiches.,2.731433868408203,7578.927734375
332,"['A row of surfboards sticking out of the sand sitting next to each other.', 'a row of surf boards placed in the sand', 'Several surfboards standing in a row on the beach ', 'A row of surfboards leaned up against a wood rail in the sand.', 'Many surfboards are propped against a rail on the beach.']",A row of surfboards in various colors and sizes on the beach.,2.979444980621338,7578.927734375
333,"['The woman is eating a piece of cake.', 'A lady is posing for the camera while many others look on. ', 'Woman with plated food near crowd of people.', 'There are many people who are gathered at a get together or a party', 'A woman holding a plastic utensil passing out a piece of cake.']",A woman is lighting a candle on a cake.,3.416869878768921,7882.09033203125
334,"['The browned cracked crust of a baked berry pie.', 'A brown crust of pie with strawberry filing. ', 'The top of a pie looks all crusty and good.', 'A close up of a cooked fruit flavored muffin.', 'An image of some sort of strawberry flaky pastery on display']",A close up of a cake with pink and yellow layers.,2.7931597232818604,7578.927734375
335,"['A dog is chewing on a soccer ball.', 'Pit bull playing with soccer ball in the grass.', 'a dog laying on a soccer ball on a field.', 'A dog chewing on top of a large white ball.', 'A dog is playing with a ball in the grass.']",A dog playing with a ball in the grass.,2.925708770751953,7578.927734375
336,"['Man and woman holding a knife up to a small cake. ', 'A couple cut their wedding cake on their wedding day.', 'A man and woman making a cut into a cake together', 'a bride and groom couple cuts the wedding cake ', 'A bride and groom cutting a wedding cake.']",A bride and groom cut their wedding cake together.,3.3131062984466553,7825.15673828125
337,"['A woman smiles from behind the book she has been reading.', 'A woman holding a book about the topic fun.\n\n', 'a pretty lady with a red book smiling on a white bed', 'A woman that is holding a book sitting on a bed.', 'A woman holding a red book in her hand while sitting on a bed. ']",A woman is reading a book while laying in bed.,2.4531610012054443,7493.8662109375
338,"['A woven basket with slices of pizza in it', 'People are eating pizza and drinking soda at a table. ', 'SLICES OF PIZZA IN BASKETS ON A TABLE OUTSIDE', 'two plates of pizza and a drink on a wooden table', 'A couple of slices of pizza sitting on white paper. ']",Two slices of pizza on a table with a bottle of soda.,2.5603363513946533,7493.8662109375
339,"['A dog rests on a bed in a bedroom where one person is also sitting.', 'A dog laying on a bed in a bedroom with wood floors.', 'a bed room with a dog in a neatly made bed', 'A dog is sitting on a neatly made bed while someone looks on. ', 'A dog sits on top of a bed in a room.']",A dog is laying on a bed in a bedroom.,2.7985599040985107,7578.927734375
340,"['A person grabbing a slice of pizza from a pizza box.', 'They are going to serve pizza for lunch today.', 'The hand of a person picking up the last two pieces of pizza.', 'A person is picking up a piece of pizza.', 'A hand reaches out to grab a piece of pizza']",A slice of pizza with sausage and cheese.,2.655694007873535,7578.927734375
341,"['A stack of different electronics devices on a table.', 'There are two electronic devices on top of the laptop.', 'Recording devices and cellphones are stacked on a laptop.', 'a laptop with some other electronics on top of it ', 'a laptop and three cellphones on a yellow table']",A stack of three cell phones on top of each other.,2.783010959625244,7578.927734375
